title,content,published_on,link,source
R. Kelly Associate Sentenced for Making Shooting Threats to Victims Featured in 'Surviving R. Kelly',"As R. Kelly awaits another sentencing and additional criminal trials in several states, his associates and alleged enablers in his sexual abuse crimes are also being punished. The Lifetime docuseries Surviving R. Kelly detailed dozens of co-conspirators who worked alongside Kelly to aid in his abuse and sex trafficking ring of underage girls and young women. Now, two of his former associates have been sentenced for their roles in his crimes.
R. Kelly in court – Jose M. Osorio/Chicago Tribune/Tribune News Service via Getty Images
R. Kelly associated sentenced for making threats
The singer’s ex-manager, Donnell Russell, was previously convicted of trying to suppress the abuse allegations of victims. Prosecutors say Russell tried to intimidate at least one accuser and threatened to sue over the Lifetime series. He took things a step further when he called in the warning that shut down the documentary’s 2018 Manhattan premiere ahead of its showing.
During his recent sentencing, Russell told a federal judge that he “made bad judgments” while briefly working with Kelly, Love B. Scott reports. “I’m not a horrible person,” Russell said.
Source: YouTube
Regarding the phone call Russell made at the 22018 screening, The phone call claimed that someone at the screening had a gun and would fire. As a result, the screening was canceled, and the theater was evacuated. “I was happy that it ended. I didn’t question how it ended,” Russell said.
Prosecutors were able to link Russell to the phone threat through phone records and a text he sent about police potentially arriving at the venue. His defense team argued that there were many phone calls to the theater and that there wasn’t enough evidence to pin it on him.
He was convicted of threatening physical harm through interstate communication. Russell was not convicted of the conspiracy charge. He pleaded guilty to an interstate stalking charge of one of Kelly’s accusers. He was sentenced to 20 months in prison for the threat, which included making threatening messages to the woman, and later publishing explicit photos of her online as retaliation.
Another associate was found guilty of torching one of R. Kelly’s victim’s cars
Kelly’s former publicist, Michael Williams, pleaded guilty to torching Azriel Clary’s car in 2020. Clary was in a five-year relationship with the singer, beginning when she was just 17. Williams set the car ablaze in an attempt to intimidate Clary out of testifying against Kelly in his Brooklyn criminal trial.
Per Page Six, fire investigators linked Williams to the crime after discovering an accelerant on the edge of Clary’s property. Toll plaza cameras captured Williams’ GMC Yukon, which had severe damage to the front and side of the car and no license plate, traveling from his home state of Georgia to Florida ahead of the fire. The same cameras also captured Williams returning.
Source: YouTube
Once authorities searched Williams’ home, a complaint reveals he searched the phrases “witness intimidation” and “case law for tampering with a witness” on his devices. Clary also shared a photo and video evidence of the damage to her car on Instagram.
Williams was sentenced to eight years in prison for his part in Kelly’s crimes. His attorney, Todd Spodek, told FOX News that a sentence of five years would have been “sufficient but not greater than necessary in this case.” Now, Spodek says they plan to explore their legal options in Williams’ conviction.
R. Kelly is currently awaiting sentencing in his second criminal case
Kelly is already serving a 30-year sentence after being found guilty of six out of nine counts in his sex trafficking and racketeering case in Brooklyn. He has also been convicted of producing child pornography and enticing girls for sex and is set to be sentenced on Feb. 23 in that case.",2022-12-20T22:32:16Z,https://www.cheatsheet.com,Showbiz Cheat Sheet
R. Kelly manager gets a year in prison for theater shooting threat,"NEW YORK (AP) — R. Kelly’s onetime manager was sentenced Monday to a year in federal prison for calling in a shooting threat that halted a screening of a damning documentary about the R&B star.
The punishment won’t add to the time ex-manager Donnell Russell is already set to serve for a different effort to squelch sexual abuse claims against Kelly.
Russell told a Manhattan federal judge Monday that he had “made bad judgments” while briefly working with the Grammy-winning, multiplatinum-selling singer.
“I’m not a horrible person,” Russell said.
Russell said he reconnected with Kelly, a fellow Chicagoan he’d met decades earlier, as the “I Believe I Can Fly” singer was facing a growing series of accusations that eventually fueled Kelly’s sex trafficking and racketeering conviction last year. Russell said he set out to help Kelly with intellectual property matters that he thought could yield the performer money to pay legal bills.
But prosecutors said Russell also worked on something else: trying to suppress the abuse allegations. He tried to intimidate at least one accuser, threatened to sue over Lifetime’s “Surviving R. Kelly” series and eventually phoned in the warning that shut down the documentary’s 2018 Manhattan premiere, according to prosecutors.
The series spotlighted allegations that Kelly had sexually abused women and girls. Some accusers were set to speak at a panel discussion after the premiere.
The phone call claimed that someone at the event had a gun and intended to fire. The screening was canceled and the theater evacuated.
“I was happy that it ended. I didn’t question how it ended,” Russell said in court Monday, adding that he recognizes that people have “a moral obligation” to make sure that things they get involved in are proper.
Prosecutors linked Russell to the episode through phone records and a text he sent about police potentially arriving at the venue. At trial, his defense argued that there were lots of phone calls to the theater that day and that there wasn’t enough evidence to prove he committed a crime.
A jury convicted Russell in July of threatening physical harm through interstate communication, while acquitting him of conspiracy.
Days after the verdict, Russell pleaded guilty to an interstate stalking charge involving one of Kelly’s sexual abuse accusers. A Brooklyn federal judge sentenced Russell last month to 20 months in prison for conduct that included sending threatening messages to the woman and later publishing explicit photos of her online.
Russell, 47, is due to turn himself in next year to serve his sentences in both cases simultaneously.
At Monday’s sentencing, U.S. District Judge Paul Gardephe said Russell had engaged in “serious criminal conduct” in “a misguided attempt to protect someone who was a prolific abuser.”
Kelly was sentenced in June to 30 years in prison in his sex trafficking and racketeering case in Brooklyn federal court.
In September, a Chicago federal jury convicted him of producing child pornography and enticing girls for sex, though jurors cleared him of a charge of rigging his state-level child pornography trial in 2008. He is set to be sentenced Feb. 23 in that case.
Kelly also faces state-level charges in Chicago and in Minnesota related to sexual misconduct allegations. He has pleaded not guilty in Chicago. The singer has yet to be brought to Minnesota’s Hennepin County to answer the charges there, but one of his lawyers called the case “beyond absurd” when it was announced.",2022-12-20T08:55:04Z,https://www.abc4.com,ABC 4
R. Kelly manager gets a year in prison for theater threat,"Jennifer Peltz, The Associated Press
NEW YORK (AP) — R. Kelly's onetime manager was sentenced Monday to a year in federal prison for calling in a shooting threat that halted a screening of a damning documentary about the R&B star.
The punishment won't add to the time ex-manager Donnell Russell is already set to serve for a different effort to squelch sexual abuse claims against Kelly.
Russell told a Manhattan federal judge Monday that he had “made bad judgments” while briefly working with the Grammy-winning, multiplatinum-selling singer.
“I’m not a horrible person,” Russell said.
Russell said he reconnected with Kelly, a fellow Chicagoan he'd met decades earlier, as the “I Believe I Can Fly” singer was facing a growing series of accusations that eventually fueled Kelly's sex trafficking and racketeering conviction last year. Russell said he set out to help Kelly with intellectual property matters that he thought could yield the performer money to pay legal bills.
But prosecutors said Russell also worked on something else: trying to suppress the abuse allegations. He tried to intimidate at least one accuser, threatened to sue over Lifetime’s “Surviving R. Kelly” series and eventually phoned in the warning that shut down the documentary's 2018 Manhattan premiere, according to prosecutors.
The series spotlighted allegations that Kelly had sexually abused women and girls. Some accusers were set to speak at a panel discussion after the premiere.
The phone call claimed that someone at the event had a gun and intended to fire. The screening was canceled and the theater evacuated.
“I was happy that it ended. I didn't question how it ended,"" Russell said in court Monday, adding that he recognizes that people have “a moral obligation” to make sure that things they get involved in are proper.
Prosecutors linked Russell to the episode through phone records and a text he sent about police potentially arriving at the venue. At trial, his defense argued that there were lots of phone calls to the theater that day and that there wasn’t enough evidence to prove he committed a crime.
A jury convicted Russell in July of threatening physical harm through interstate communication, while acquitting him of conspiracy.
Days after the verdict, Russell pleaded guilty to an interstate stalking charge involving one of Kelly's sexual abuse accusers. A Brooklyn federal judge sentenced Russell last month to 20 months in prison for conduct that included sending threatening messages to the woman and later publishing explicit photos of her online.
Russell, 47, is due to turn himself in next year to serve his sentences in both cases simultaneously.
At Monday's sentencing, U.S. District Judge Paul Gardephe said Russell had engaged in “serious criminal conduct” in “a misguided attempt to protect someone who was a prolific abuser.""
Kelly was sentenced in June to 30 years in prison in his sex trafficking and racketeering case in Brooklyn federal court.
In September, a Chicago federal jury convicted him of producing child pornography and enticing girls for sex, though jurors cleared him of a charge of rigging his state-level child pornography trial in 2008. He is set to be sentenced Feb. 23 in that case.
Kelly also faces state-level charges in Chicago and in Minnesota related to sexual misconduct allegations. He has pleaded not guilty in Chicago. The singer has yet to be brought to Minnesota's Hennepin County to answer the charges there, but one of his lawyers called the case “beyond absurd” when it was announced.",2022-12-20T06:31:00Z,https://www.cp24.com,CP24 Toronto
R. Kelly's ex-manager sentenced for threatening theater,"Donnell Russell called in a shooting threat that shut down the 2018 premiere of the ""Surviving R. Kelly"" documentary, according to prosecutors.
NEW YORK — R. Kelly's onetime manager was sentenced Monday to a year in federal prison for calling in a shooting threat that halted a screening of a damning documentary about the R&B star.
The punishment won't add to the time ex-manager Donnell Russell is already set to serve for a different effort to squelch sexual abuse claims against Kelly.
Russell told a Manhattan federal judge Monday that he had “made bad judgments” while briefly working with the Grammy-winning, multiplatinum-selling singer.
“I’m not a horrible person,” Russell said.
Russell said he reconnected with Kelly, a fellow Chicagoan he'd met decades earlier, as the “I Believe I Can Fly” singer was facing a growing series of accusations that eventually fueled Kelly's sex trafficking and racketeering conviction last year. Russell said he set out to help Kelly with intellectual property matters that he thought could yield the performer money to pay legal bills.
But prosecutors said Russell also worked on something else: trying to suppress the abuse allegations. He tried to intimidate at least one accuser, threatened to sue over Lifetime’s “Surviving R. Kelly” series and eventually phoned in the warning that shut down the documentary's 2018 Manhattan premiere, according to prosecutors.
The series spotlighted allegations that Kelly had sexually abused women and girls. Some accusers were set to speak at a panel discussion after the premiere.
The phone call claimed that someone at the event had a gun and intended to fire. The screening was canceled and the theater evacuated.
“I was happy that it ended. I didn't question how it ended,"" Russell said in court Monday, adding that he recognizes that people have “a moral obligation” to make sure that things they get involved in are proper.
Prosecutors linked Russell to the episode through phone records and a text he sent about police potentially arriving at the venue. At trial, his defense argued that there were lots of phone calls to the theater that day and that there wasn’t enough evidence to prove he committed a crime.
A jury convicted Russell in July of threatening physical harm through interstate communication, while acquitting him of conspiracy.
Days after the verdict, Russell pleaded guilty to an interstate stalking charge involving one of Kelly's sexual abuse accusers. A Brooklyn federal judge sentenced Russell last month to 20 months in prison for conduct that included sending threatening messages to the woman and later publishing explicit photos of her online.
Russell, 47, is due to turn himself in next year to serve his sentences in both cases simultaneously.
At Monday's sentencing, U.S. District Judge Paul Gardephe said Russell had engaged in “serious criminal conduct” in “a misguided attempt to protect someone who was a prolific abuser.""
Kelly was sentenced in June to 30 years in prison in his sex trafficking and racketeering case in Brooklyn federal court.
In September, a Chicago federal jury convicted him of producing child pornography and enticing girls for sex, though jurors cleared him of a charge of rigging his state-level child pornography trial in 2008. He is set to be sentenced Feb. 23 in that case.",2022-12-20T01:47:00Z,https://www.wltx.com,WLTX.com
R. Kelly's ex-manager Donnell Russell gets year in prison for theater threat,"His misplaced loyalty is taking him right to prison.
Donnell Russell, former manager to R. Kelly, was sentenced Monday to a year in a federal lockup for calling in a shooting threat to a Manhattan theater that stopped the screening of a damaging documentary about the disgraced hip-hop star.
As a judge handed down the sentence, the Kelly loyalist insisted he’s not a bad person. The sentence won’t add time to the prison time he’s already expected to serve in another federal criminal case against him.
Russell admitted in court he “made bad judgments” when he briefly worked for the “I Believe I Can Fly” singer as Kelly faced growing sexual abuse allegations.
“I’m not a horrible person,” Russell said in court, though US District Judge Paul Gardephe slammed him as someone who took part in “serious criminal conduct” in “a misguided attempt to protect someone who was a prolific abuser.”
Russell, 47, said he originally got involved with the Grammy winner assisting with intellectual property matters to help Kelly pay legal bills. The two Chicago natives had met decades earlier before they reconnected.
The one-time manager of R. Kelly was hit with a year in prison for a theater threat in 2018. AP
Kelly was convicted of sex trafficking and racketeering last year and was sentenced to 30 years in June. Sentencing on his conviction for producing child pornography and enticing girls for sex in Chicago is set for Feb. 23.
Before the guilty verdicts against Kelly, Russell worked to quiet those abuse allegations by threatening at least one accuser — and then phoned in a shooting threat to the Manhattan premiere of Lifetime’s “Surviving R. Kelly” docuseries that shut down the show in 2018.
The phone call claimed someone at the event had a gun and was going to fire, triggering the event’s cancellation and evacuation.
The series focused on accusations against Kelly that he sexually abused women and girls; some of the accusers were scheduled to speak on a panel after the premiere.
R. Kelly was the subject of a 2018 docuseries that looked into sexual abuse allegations against him. AP
“I was happy that it ended. I didn’t question how it ended,” Russell said in court Monday.
Russell was convicted in July for threatening physical harm through interstate communication connected to the theater threat, but was acquitted of conspiracy.
Days after that guilty verdict, he pleaded guilty to interstate stalking involving one of Kelly’s sexual abuse accusers and sentenced to 20 months in prison last month.
He is expected to turn himself in next year to serve the two sentences simultaneously.
With Post wires",2022-12-19T23:47:17Z,https://nypost.com,New York Post
R. Kelly former manager gets prison time for theater threat,"A former manager of R. Kelly received a one-year prison sentence Monday for claiming someone would open fire at a New York screening of a documentary about the scandal-scarred singer.
Donnell Russell allegedly made the shooting threat in a phone call to a Manhattan theater in December 2018, causing the audience to evacuate and the screening to be canceled.
Advertisement
Russell, 47, admitted Monday to making “bad judgments” while working with Kelly, who was sentenced in June to 30 years behind bars at the end of a sex trafficking and racketeering trial in Brooklyn.
“I’m not a horrible person,” Russell told a federal judge.
Advertisement
Donnell Russell leaves federal court in New York in July. (Mary Altaffer/AP)
In November, Russell was sentenced to 20 months in prison for sending threats to a woman who accused Kelly of sexual abuse. The ex-manager also allegedly posted explicit images of the accuser online.
Monday’s sentence won’t add to the actual time Russell will spend in prison. He’ll serve both sentences concurrently, beginning next year.
Known for hits such as “I Believe I Can Fly” and “Ignition,” Kelly for decades has faced accusations of sexual abuse, including claims involving minors, which he repeatedly denied. The 2019-20 documentary series “Surviving R. Kelly” chronicles allegations against the singer.
Kelly was found guilty in September on three counts of child pornography, as well as three counts of child enticement, in Chicago.
He faces sentencing in the Illinois city in February.
With News Wire Services",2022-12-19T19:36:34Z,https://www.nydailynews.com,New York Daily News
Former R. Kelly manager gets a year in prison for theatre threat,"R. Kelly’s onetime manager Donnell Russell leaves federal court in New York on July 20.Mary Altaffer/The Associated Press
R. Kelly’s onetime manager was sentenced Monday to a year in federal prison for calling in a shooting threat that halted a screening of a damning documentary about the R&B star.
The punishment won’t add to the time ex-manager Donnell Russell is already set to serve for a different effort to squelch sexual abuse claims against Kelly.
Russell worked with Kelly as the Grammy-winning, multiplatinum-selling singer was starting to face what would become a tide of accusations, and eventually a sex trafficking conviction. Russell repeatedly sought to suppress the allegations, prosecutors said.
Russell told a Manhattan federal judge Monday that he had “made bad judgments” after starting to work with Kelly on what Russell described as intellectual property matters.
“I’m not a horrible person,” Russell said.
The theater threat came shortly before the scheduled start of a December 2018 Manhattan premiere of Lifetime’s “Surviving R. Kelly” series, which spotlighted allegations that Kelly had sexually abused women and girls. A live panel discussion, including several women featured in the documentary, was to follow the screening.
The phone call claimed that someone at the event had a gun and intended to fire. The screening was canceled and the theater evacuated.
In that case, a jury convicted Russell in July of threatening physical harm through interstate communication, while acquitting him of conspiracy. Russell’s defense argued that there were lots of phone calls to the theater that day, and that there wasn’t enough evidence to prove he committed a crime.
Days after the jury verdict, Russell pleaded guilty to an interstate stalking charge involving one of Kelly’s sexual abuse accusers. A Brooklyn federal judge sentenced Russell last month to 20 months in prison for conduct that included sending threatening messages to the woman and later publishing explicit photos of her online.
Russell, 47, is due to turn himself in next year to serve his sentences in both cases simultaneously.
Kelly, meanwhile, was sentenced in June to 30 years in prison in his sex trafficking and racketeering case.",2022-12-19T18:23:45Z,https://www.theglobeandmail.com,The Globe and Mail
R. Kelly manager gets a year in prison for theater threat,"FILE - R. Kelly's manager Donnell Russell leaves federal court, Wednesday, July 20, 2022, in New York. Russell was sentenced Monday, Dec. 19, to a year in federal prison for calling in a shooting threat that shut down a screening of a documentary. (AP Photo/Mary Altaffer, File)
NEW YORK – R. Kelly's onetime manager was sentenced Monday to a year in federal prison for calling in a shooting threat that halted a screening of a damning documentary about the R&B star.
The punishment won't add to the time ex-manager Donnell Russell is already set to serve for a different effort to squelch sexual abuse claims against Kelly.
Russell worked with Kelly as the Grammy-winning, multiplatinum-selling singer was starting to face what would become a tide of accusations, and eventually a sex trafficking conviction. Russell repeatedly sought to suppress the allegations, prosecutors said.
Russell told a Manhattan federal judge Monday that he had “made bad judgments” after starting to work with Kelly on what Russell described as intellectual property matters.
“I'm not a horrible person,” Russell said.
The theater threat came shortly before the scheduled start of a December 2018 Manhattan premiere of Lifetime’s “Surviving R. Kelly” series, which spotlighted allegations that Kelly had sexually abused women and girls. A live panel discussion, including several women featured in the documentary, was to follow the screening.
The phone call claimed that someone at the event had a gun and intended to fire. The screening was canceled and the theater evacuated.
In that case, a jury convicted Russell in July of threatening physical harm through interstate communication, while acquitting him of conspiracy. Russell's defense argued that there were lots of phone calls to the theater that day, and that there wasn't enough evidence to prove he committed a crime.
Days after the jury verdict, Russell pleaded guilty to an interstate stalking charge involving one of Kelly's sexual abuse accusers. A Brooklyn federal judge sentenced Russell last month to 20 months in prison for conduct that included sending threatening messages to the woman and later publishing explicit photos of her online.
Russell, 47, is due to turn himself in next year to serve his sentences in both cases simultaneously.
Kelly, meanwhile, was sentenced in June to 30 years in prison in his sex trafficking and racketeering case.",2022-12-19T18:07:11Z,https://www.clickondetroit.com,WDIV ClickOnDetroit
R. Kelly’s onetime manager sentenced for theater threat,"R. Kelly's manager Donnell Russell, second from left, leaves federal court, Wednesday, July 20, 2022, in New York. (Mary Altaffer/AP)
R. Kelly’s onetime manager was sentenced Monday to a year in federal prison for calling in a shooting threat that halted a screening of a damning documentary about the R&B star.
The punishment won’t add to the time ex-manager Donnell Russell is already set to serve for a different effort to squelch sexual abuse claims against Kelly.
Advertisement
Russell worked with Kelly as the Grammy-winning, multiplatinum-selling singer was starting to face what would become a tide of accusations, and eventually a sex trafficking conviction. Russell repeatedly sought to suppress the allegations, prosecutors said.
[ R. Kelly timeline: Chicago upbringing, rise to stardom, years of sexual abuse charges, trials and convictions ]
Russell told a Manhattan federal judge Monday that he had “made bad judgments” after starting to work with Kelly on what Russell described as intellectual property matters.
Advertisement
“I’m not a horrible person,” Russell said.
The theater threat came shortly before the scheduled start of a December 2018 Manhattan premiere of Lifetime’s “Surviving R. Kelly” series, which spotlighted allegations that Kelly had sexually abused women and girls. A live panel discussion, including several women featured in the documentary, was to follow the screening.
The phone call claimed that someone at the event had a gun and intended to fire. The screening was canceled and the theater evacuated.
In that case, a jury convicted Russell in July of threatening physical harm through interstate communication, while acquitting him of conspiracy. Russell’s defense argued that there were lots of phone calls to the theater that day, and that there wasn’t enough evidence to prove he committed a crime.
Days after the jury verdict, Russell pleaded guilty to an interstate stalking charge involving one of Kelly’s sexual abuse accusers. A Brooklyn federal judge sentenced Russell last month to 20 months in prison for conduct that included sending threatening messages to the woman and later publishing explicit photos of her online.
Russell, 47, is due to turn himself in next year to serve his sentences in both cases simultaneously.
Kelly, meanwhile, was sentenced in June to 30 years in prison in his sex trafficking and racketeering case.",2022-12-19T17:39:38Z,https://www.chicagotribune.com,Chicago Tribune
R. Kelly manager sentenced to a year in prison for theatre threat,"R. Kelly’s one-time manager was sentenced on Monday to a year in jail for a shooting threat that halted a screening of a damning documentary about the R&B star.
The sentence will not add to the time ex-manager Donnell Russell is already set to serve for a different effort to quash sexual abuse claims against Kelly.
Russell worked with Kelly as the Grammy-winning, multiplatinum-selling singer was starting to face what would become a tide of accusations, and eventually a sex trafficking conviction. Russell repeatedly sought to suppress the allegations, prosecutors said.
Russell told a judge in New York on Monday that he had “made bad judgments” after starting to work with Kelly on what Russell described as intellectual property matters.
“I’m not a horrible person,” Russell said.
Advertisement
The telephone threat to the theatre came shortly before the scheduled start of a December 2018 Manhattan premiere of Lifetime’s Surviving R. Kelly series, which spotlighted allegations that Kelly had sexually abused women and girls.
A live panel discussion, including several women featured in the documentary, was to follow the screening.
The phone call claimed that someone at the event had a gun and intended to fire. The screening was cancelled and the theatre evacuated.
In that case, a jury convicted Russell in July of threatening physical harm through interstate communication, while acquitting him of conspiracy.
Russell’s defence argued that there were lots of phone calls to the theatre that day, and that there was not enough evidence to prove he committed a crime.
Days after the jury verdict, Russell pleaded guilty to an interstate stalking charge involving one of Kelly’s sexual abuse accusers.
A Brooklyn federal judge sentenced Russell last month to 20 months in prison for conduct that included sending threatening messages to the woman and later publishing explicit photos of her online.
Russell, 47, is due to turn himself in next year to serve his sentences in both cases simultaneously.
Kelly, meanwhile, was sentenced in June to 30 years in prison in his sex trafficking and racketeering case.",2022-12-19T00:00:00Z,https://www.breakingnews.ie,BreakingNews.ie
R. Kelly manager sentenced to a year in prison for theatre threat,"R. Kelly’s manager Donnell Russell leaves court in New York. Russell was sentenced Monday, Dec. 19, to a year in federal prison for a shooting threat that shut down a screening of a documentary (Mary Altaffer/AP/PA)
R. Kelly’s one-time manager was sentenced on Monday to a year in jail for a shooting threat that halted a screening of a damning documentary about the R&B star.
The sentence will not add to the time ex-manager Donnell Russell is already set to serve for a different effort to quash sexual abuse claims against Kelly.
Russell worked with Kelly as the Grammy-winning, multiplatinum-selling singer was starting to face what would become a tide of accusations, and eventually a sex trafficking conviction. Russell repeatedly sought to suppress the allegations, prosecutors said.
I'm not a horrible person Donnell Russell
Russell told a judge in New York on Monday that he had “made bad judgments” after starting to work with Kelly on what Russell described as intellectual property matters.
“I’m not a horrible person,” Russell said.
The telephone threat to the theatre came shortly before the scheduled start of a December 2018 Manhattan premiere of Lifetime’s Surviving R. Kelly series, which spotlighted allegations that Kelly had sexually abused women and girls.
A live panel discussion, including several women featured in the documentary, was to follow the screening.
The phone call claimed that someone at the event had a gun and intended to fire. The screening was cancelled and the theatre evacuated.
In that case, a jury convicted Russell in July of threatening physical harm through interstate communication, while acquitting him of conspiracy.
Russell’s defence argued that there were lots of phone calls to the theatre that day, and that there was not enough evidence to prove he committed a crime.
Days after the jury verdict, Russell pleaded guilty to an interstate stalking charge involving one of Kelly’s sexual abuse accusers.
A Brooklyn federal judge sentenced Russell last month to 20 months in prison for conduct that included sending threatening messages to the woman and later publishing explicit photos of her online.
Russell, 47, is due to turn himself in next year to serve his sentences in both cases simultaneously.
Kelly, meanwhile, was sentenced in June to 30 years in prison in his sex trafficking and racketeering case.",2022-12-19T00:00:00Z,https://www.belfasttelegraph.co.uk,Belfast Telegraph
"R Kelly semble avoir furieusement dit aux gens de ""laisser ma musique tranquille"" dans un email envoyé depuis la prison.","Claire Foy a été prévenue qu'un homme condamné pour l'avoir harcelée pourrait encore lui écrire des lettres.
Jason Penrose, 49 ans, originaire des États-Unis, a comparu à la Wood Green Crown Court de Londres jeudi (15.12.22) pour le prononcé de la peine après avoir admis une accusation de harcèlement et deux violations d'une ordonnance de protection contre le harcèlement. Au cours de l'audience, le juge David Aaronberg a prévenu la star de ""The Crown"" que son calvaire pourrait ne pas s'arrêter là.
Il a parlé à la cour d'une lettre prétendument écrite par Penrose et a ajouté : ""Il s'agit de quelqu'un qui démontre dans la lettre qu'il a une sorte d'obsession pour Mme Foy et qu'il est susceptible d'écrire à nouveau à l'occasion, mais promet de ne pas persister à sonner à sa porte. Il ne s'agit en aucun cas d'un document menaçant. Il s'agit de divers gribouillages et divagations sur un morceau de papier déchiré.""
Penrose a nié avoir envoyé la lettre. L'audience de détermination de la peine a été ajournée jusqu'au 20 janvier, le juge ayant déclaré à la cour qu'il devait attendre que le ministère de l'Intérieur lui dise si Penrose serait expulsé vers l'Amérique.
Le juge Aaronberg a ajouté : "" Si la décision est prise de l'expulser, il est probable que je lui inflige une peine avec sursis assortie d'une ordonnance d'interdiction de séjour. Je veux qu'il soit stipulé dans l'ordonnance restrictive qu'il ne peut pas entrer dans le pays.
""S'il arrête de prendre ses médicaments, il va probablement redevenir une peste, mais il ne veut pas être une peste. Je peux voir qu'il a une obsession malsaine pour Mme Foy et qu'il n'arrête pas d'essayer de la contacter.
""Mme Foy veut savoir ce qui va lui arriver. Mais j'ai bien peur d'avoir besoin de quelque chose de plus, soit du ministère de l'Intérieur, soit des médecins.""
Penrose a reçu des soins dans un hôpital de Londres et le juge Aaronberg a confirmé qu'il maintiendrait l'ordonnance de traitement. Il a dit à la cour : ""La seule chose que je puisse raisonnablement faire est de maintenir l'ordonnance que j'ai prise pour qu'il reste à l'hôpital de manière involontaire aux frais du contribuable britannique. Bien que l'on puisse se demander pourquoi cela devrait être le cas alors qu'il est ici illégalement.""
Claire aurait été terrifiée après avoir été bombardée d'e-mails de Penrose, qui se serait également présenté à son domicile, aurait contacté ses amis et ses proches et aurait tenté d'entrer en contact avec l'actrice sur les réseaux sociaux.
Penrose a reçu des soins dans un hôpital de Londres et le juge Aaronberg a confirmé qu'il maintiendrait l'ordonnance de traitement. Il a dit à la cour : """"La seule chose que je puisse raisonnablement faire est de maintenir l'ordonnance que j'ai prise pour qu'il reste à l'hôpital de manière involontaire aux frais du contribuable britannique. Bien que l'on puisse se demander pourquoi cela devrait être le cas alors qu'il est ici illégalement.""
Claire aurait été terrifiée après avoir été bombardée d un grand nombre d e-mails de Penrose, qui se serait également présenté à son domicile, aurait contacté ses amis et ses proches et aurait tenté de joindre l actrice sur les médias sociaux.
Dans une déclaration lue à la cour, Claire a expliqué comment ses actions l'avaient affectée. Elle a déclaré : ""Ses tentatives incessantes de me contacter sont tellement traumatisantes. Chaque fois que je pense que c'est réglé, ce n'est pas le cas.
""J'ai l'impression que rien ne peut l'empêcher de me contacter, il a affecté tous les aspects de ma vie"".
En juillet dernier, un juge a condamné Penrose à une ordonnance de protection contre le harcèlement pendant cinq ans, après qu'il ait admis un harcèlement envers l'actrice impliquant une inquiétude ou une détresse sérieuse.",2022-12-16T14:41:00Z,https://www.lfm.ch,lfm.ch
‘Surviving R. Kelly: The Final Chapter’ Docuseries Arrives in January,"Following R. Kelly‘s paramount conviction in federal court after decades as a sexual abuser and trafficker, the third installment in Lifetime’s Surviving R. Kelly documentary series will arrive on Jan. 2-3, as part of a two-night event.
Explore Explore R. Kelly See latest videos, charts and news See latest videos, charts and news
Titled Surviving R. Kelly: The Final Chapter, the docuseries will feature bombshell revelations from Kelly’s 2021 trial, where he faced charges including racketeering, sexual exploitation of a child, bribery, kidnapping, forced labor and Mann Act Coercion and Enticement. The series will detail the disgraced R&B star’s crimes, which led to his conviction on nine counts and a sentence of 30 years in prison. Interviewees shed light on key moments including Azriel Clary and Joycelyn Savage’s infamous interviews with Gayle King, as told by Clary’s father, and firsthand accounts of the intimidation tactics used by Kelly and his team surrounding victim testimonies, including setting fire to a Jane Doe’s car with intent to intimidate.
The documentary will also shed light on Kelly’s lesser known victims, including a John Doe, and his relationship with late R&B singer Aaliyah, 12 years his junior. Surviving R. Kelly: The Final Chapter is executive produced by Joel Karsberg, Tamra Simmons, Jesse Daniels, Maria Pepin and Brie Miranda Bryant, and contains over 60 voices and testimonials, including victims, their families, Kelly’s supporters, reporters who attended the trial, among others.
The docuseries trailer shows the chaos that erupted for five weeks outside of the Brooklyn Federal Courthouse, including supporters with microphones yelling “Justice for R. Kelly” day after day, a supporter with Kelly’s name tattooed on her chest, and the influx of press swarming the premises.
During the trial, Kelly’s defense team argued for the “I Believe I Can Fly” singer to receive the minimum sentence of 10 years or less, citing in court documents a “traumatic childhood involving severe, prolonged childhood sexual abuse, poverty, and violence.”
Prosecutors, however, sought a minimum 25-year term. In the end, Kelly was sentenced to 30 years, unintentionally symbolic of the 30 years of abuse he inflicted on countless victims, known and unknown.
Watch the trailer for Surviving R. Kelly: The Final Chapter below.",2022-12-14T18:52:37Z,https://www.billboard.com,Billboard
